Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
09/03/98,66.11437144,66.54508396,65.93817086,66.13394928,3362800,9,0,11,3,1998
10/03/98,66.54508076,66.93663758,66.3688802,66.76043701,5481900,10,1,11,3,1998
11/03/98,67.01495117,67.23030742,66.89748412,67.07368469,3439600,11,2,11,3,1998
12/03/98,67.09325877,67.40650421,66.7212798,67.34777069,3191300,12,3,11,3,1998
13/03/98,67.56312222,67.66101142,66.95620922,67.09325409,2879400,13,4,11,3,1998
16/03/98,67.56312267,67.89594594,67.36734428,67.81763458,3223600,16,0,12,3,1998
17/03/98,67.85677454,68.01339722,67.44564001,68.01339722,4581900,17,1,12,3,1998
18/03/98,67.81764633,68.26793671,67.68060143,68.26793671,1944100,18,2,12,3,1998
19/03/98,68.26791416,68.52242603,68.0721358,68.44411469,2554800,19,3,12,3,1998
20/03/98,68.83712923,69.22981108,68.40517919,69.03347015,3123300,20,4,12,3,1998
23/03/98,68.93526791,69.3083155,68.73892708,68.87636566,4453100,23,0,13,3,1998
24/03/98,69.15126289,69.62248104,69.07272654,69.46540833,3333600,24,1,13,3,1998
25/03/98,69.99552281,70.07405916,68.60150258,69.2101593,4597600,25,2,13,3,1998
26/03/98,69.03347504,69.58322967,68.87640228,69.1709137,3333500,26,3,13,3,1998
27/03/98,69.58319268,69.60282676,68.48368399,68.87636566,2611300,27,4,13,3,1998
30/03/98,68.87636534,69.17087659,68.46404958,68.83709717,3108700,30,0,14,3,1998
31/03/98,69.21016201,69.85808693,68.95491886,69.07272339,5926500,31,1,14,3,1998
01/04/98,69.30836162,69.78939699,68.73897282,69.63232422,2929000,1,2,14,4,1998
02/04/98,69.70103606,70.52566803,69.58323149,70.38822937,3920900,2,3,14,4,1998
03/04/98,70.58451215,70.87902333,70.27036689,70.74158478,3787600,3,4,14,4,1998
06/04/98,71.1539535,71.23248987,70.17224884,70.17224884,4550500,6,0,15,4,1998
07/04/98,70.211521,70.32932556,69.21018219,69.70103455,5583700,7,1,15,4,1998
08/04/98,69.87773063,69.91699881,68.95492834,69.30834198,4854800,8,2,15,4,1998
09/04/98,69.4654418,69.91702608,69.4458077,69.85812378,4481200,9,3,15,4,1998
13/04/98,69.97587324,69.97587324,69.11197357,69.66172791,4350200,13,0,16,4,1998
14/04/98,69.81882819,70.2507782,69.68138955,70.2507782,3279100,14,1,16,4,1998
15/04/98,70.34895021,70.44712067,69.83846383,70.44712067,3867200,15,2,16,4,1998
16/04/98,69.93665839,70.05446298,69.42617183,69.62251282,7177900,16,3,16,4,1998
17/04/98,69.56357602,70.6434509,69.38686923,70.54528046,5688800,17,4,16,4,1998
20/04/98,70.36861537,70.72202917,70.29007897,70.52568817,3688300,20,0,17,4,1998
21/04/98,70.64344582,71.09502982,70.30966633,70.85942078,4573200,21,1,17,4,1998
22/04/98,70.9183627,71.27177647,70.87909451,71.05580139,2386100,22,2,17,4,1998
23/04/98,70.76125784,70.99686691,70.21150334,70.36857605,5062000,23,3,17,4,1998
24/04/98,70.21153577,70.66312003,69.32800134,69.62251282,11039700,24,4,17,4,1998
27/04/98,68.71930742,68.9156483,67.6197985,68.30699158,14510200,27,0,18,4,1998
28/04/98,68.97456133,68.99419542,67.93395451,68.20883179,6511400,28,1,18,4,1998
29/04/98,68.50336971,69.09239267,68.13032184,68.6800766,7703100,29,2,18,4,1998
30/04/98,69.46540845,70.31949134,69.367238,69.95626068,8684500,30,3,18,4,1998
01/05/98,70.21146466,70.74158478,69.93658756,70.74158478,4008800,1,4,18,5,1998
04/05/98,70.82015403,71.19320169,70.46674045,70.56491089,4537200,4,0,19,5,1998
05/05/98,70.36858517,70.46675563,69.8188306,70.07407379,5146400,5,1,19,5,1998
06/05/98,70.44713044,70.44713044,69.22981659,69.24945068,5526100,6,2,19,5,1998
07/05/98,69.42614551,69.46541369,68.69968414,68.69968414,6940400,7,3,19,5,1998
08/05/98,69.11200507,69.97590514,69.11200507,69.8188324,7951000,8,4,19,5,1998
11/05/98,70.09371551,70.50603148,69.34761994,69.58322906,6336300,11,0,20,5,1998
12/05/98,69.6224879,70.34894928,69.32797653,70.32931519,6045200,12,1,20,5,1998
13/05/98,70.407872,70.72201755,70.11336054,70.50604248,4441500,13,2,20,5,1998
14/05/98,70.07406679,70.80052812,69.95626225,70.15260315,4187500,14,3,20,5,1998
15/05/98,70.36860576,70.50604444,69.62251005,69.75994873,6716100,15,4,20,5,1998
18/05/98,69.56357511,70.11332959,69.00400359,69.48503876,4847200,18,0,21,5,1998
19/05/98,69.7402857,70.17223567,69.60284707,69.95626068,5918700,19,1,21,5,1998
20/05/98,70.42747656,70.68271971,69.66174709,70.62381744,5716600,20,2,21,5,1998
21/05/98,70.60419889,70.8594421,69.93663972,70.17224884,6301500,21,3,21,5,1998
22/05/98,70.21149187,70.40783274,69.70100564,69.8973465,4862200,22,4,21,5,1998
26/05/98,70.42750822,70.42750822,68.60153714,68.77824402,6899300,26,1,22,5,1998
27/05/98,68.18917273,69.05307242,67.59033318,68.87636566,10202600,27,2,22,5,1998
28/05/98,69.03348661,69.34763217,68.52300007,69.19055939,4907600,28,3,22,5,1998
29/05/98,69.50469577,69.62250034,68.50335693,68.50335693,4772600,29,4,22,5,1998
01/06/98,68.46410634,69.24947034,68.20886304,68.81752014,6092200,1,0,23,6,1998
02/06/98,69.11197467,69.32794959,68.58185441,68.87636566,6701100,2,1,23,6,1998
03/06/98,69.03344457,69.22978542,67.7768631,67.7768631,6445100,3,2,23,6,1998
04/06/98,68.01249733,69.15127471,67.89469277,69.03347015,6566300,4,3,23,6,1998
05/06/98,69.34760341,70.36857605,69.03345798,70.36857605,8463200,5,4,23,6,1998
08/06/98,70.32933778,70.66311744,70.1526309,70.29006958,4159900,8,0,24,6,1998
09/06/98,70.19189693,70.63366411,69.99555596,70.50604248,2725300,9,1,24,6,1998
10/06/98,70.13296445,71.03613253,69.89735539,70.0544281,6186900,10,2,24,6,1998
11/06/98,70.0151297,70.29000682,68.71928041,68.73891449,8056600,11,3,24,6,1998
12/06/98,69.0334805,69.38689423,68.01250753,69.38689423,9779000,12,4,24,6,1998
15/06/98,68.36588001,69.05307294,67.54124848,67.56088257,10234200,15,0,25,6,1998
16/06/98,68.110672,68.62115845,67.69835603,68.60152435,7471500,16,1,25,6,1998
17/06/98,69.2101659,70.23113856,69.07272728,70.03479767,12057700,17,2,25,6,1998
18/06/98,69.85810363,70.01517638,69.58322633,69.72066498,3844600,18,3,25,6,1998
19/06/98,70.0016052,70.10993633,69.09556304,69.371315,3549100,19,4,25,6,1998
22/06/98,69.48947641,70.00158706,69.37129703,69.70613861,5438300,22,0,26,6,1998
23/06/98,70.02129836,70.63189196,69.96220865,70.53340912,5004600,23,1,26,6,1998
24/06/98,70.69099608,71.65612809,70.34630607,71.47885895,8291900,24,2,26,6,1998
25/06/98,71.79398885,72.1288305,71.10460899,71.36066437,5854800,25,3,26,6,1998
26/06/98,71.41976907,71.75461079,71.30158964,71.65612793,4833100,26,4,26,6,1998
29/06/98,72.01065325,72.28640521,71.72505301,71.91217041,5953400,29,0,27,6,1998
30/06/98,71.79399648,71.97126561,71.2621891,71.41976166,4284800,30,1,27,6,1998
01/07/98,71.89248625,72.44399025,71.61673425,72.24702454,3489500,1,2,27,7,1998
02/07/98,72.30611667,72.40459953,72.01066808,72.38490295,3503900,2,3,27,7,1998
06/07/98,72.3454739,73.11363983,72.20759796,73.11363983,3144400,6,0,28,7,1998
07/07/98,73.10381964,73.1924542,72.66064681,72.97579193,4920700,7,1,28,7,1998
08/07/98,73.03485846,73.70454163,72.9560722,73.50757599,6875000,8,2,28,7,1998
09/07/98,73.29094212,73.56669412,72.87731412,73.01519012,6942500,9,3,28,7,1998
10/07/98,73.13335906,73.70455955,72.52276544,73.40911102,7849700,10,4,28,7,1998
13/07/98,73.46821089,73.64548003,73.15306575,73.42881775,6555100,13,0,29,7,1998
14/07/98,73.70454629,74.47271233,73.70454629,74.25605011,6983600,14,1,29,7,1998
15/07/98,74.41367378,74.55154983,74.07883194,74.1182251,4977500,15,2,29,7,1998
16/07/98,74.17728891,74.74848949,73.78335748,74.63031006,6315600,16,3,29,7,1998
17/07/98,74.76816052,75.0045193,74.57119488,74.7287674,3539500,17,4,29,7,1998
20/07/98,74.84694678,75.15224354,74.3348361,74.7287674,2338400,20,0,30,7,1998
21/07/98,75.00454345,75.00454345,73.29094175,73.42881775,5518600,21,1,30,7,1998
22/07/98,73.33033489,73.7341146,72.81822404,73.42881775,10417300,22,2,30,7,1998
23/07/98,73.31065002,73.48791919,71.79401379,71.97128296,15110900,23,3,30,7,1998
24/07/98,72.46367432,72.54246059,71.14400425,71.91217041,11540500,24,4,30,7,1998
27/07/98,71.61672654,72.4833756,71.1243123,72.42428589,9600000,27,0,31,7,1998
28/07/98,72.12882546,72.26670143,70.51370704,71.20308685,13693000,28,1,31,7,1998
29/07/98,71.67580719,71.93186256,70.75006854,70.92733765,7462400,29,2,31,7,1998
30/07/98,71.61673195,72.22732565,71.47885595,71.9909668,6821600,30,3,31,7,1998
31/07/98,72.06972325,72.16820607,70.15915666,70.4546051,7680500,31,4,31,7,1998
03/08/98,70.45465121,70.85843101,69.98193339,70.15920258,10486500,3,0,32,8,1998
04/08/98,70.73036647,70.73036647,67.44104004,67.44104004,15091600,4,1,32,8,1998
05/08/98,68.03198706,68.62288446,66.55474357,68.36682892,21718400,5,2,32,8,1998
06/08/98,68.15012071,69.01676965,67.79558251,68.66223145,13084400,6,3,32,8,1998
07/08/98,69.13494897,69.7061494,68.36678287,68.78041077,12083800,7,4,32,8,1998
10/08/98,68.54405478,69.11525523,68.18951656,68.38648224,6273000,10,0,33,8,1998
11/08/98,67.30316159,67.71678945,66.49560243,67.36225128,14287100,11,1,33,8,1998
12/08/98,67.91376454,68.62284096,67.756192,68.50466156,11158400,12,2,33,8,1998
13/08/98,68.58345615,69.11526354,67.67741394,67.67741394,9073900,13,3,33,8,1998
14/08/98,68.28802125,68.52438014,66.6729022,66.88956451,8628500,14,4,33,8,1998
17/08/98,66.81076187,68.66223935,66.49561677,68.30770111,11290000,17,0,34,8,1998
18/08/98,68.70159636,69.70612084,68.56372045,69.56824493,7603900,18,1,34,8,1998
19/08/98,70.02131972,70.02131972,69.09558075,69.39102936,6258600,19,2,34,8,1998
20/08/98,69.13496668,69.58798783,68.80012496,68.9773941,7402800,20,3,34,8,1998
21/08/98,68.189514,68.52435564,66.49560926,68.4258728,16685400,21,4,34,8,1998
24/08/98,68.85919952,69.29252401,68.2683025,68.85919952,7201700,24,0,35,8,1998
25/08/98,69.56828096,70.11978489,68.4751214,69.01677704,9688300,25,1,35,8,1998
26/08/98,68.24861369,69.09556618,67.913772,68.62284851,9339700,26,2,35,8,1998
27/08/98,67.44104394,67.79558213,65.21533191,65.39260101,24887800,27,3,35,8,1998
28/08/98,66.16076727,66.63348487,64.38807627,65.15624237,23735900,28,4,35,8,1998
31/08/98,65.39259901,65.56001982,59.87756054,60.50785065,22563100,31,0,36,8,1998
01/09/98,60.54724833,63.38355405,59.01091607,63.06840897,24748500,1,1,36,9,1998
02/09/98,62.9108278,64.13201482,62.26084117,62.61537933,13843200,2,2,36,9,1998
03/09/98,61.53209248,62.63510054,60.98058845,62.12298965,17311300,3,3,36,9,1998
04/09/98,62.67448901,62.91084786,60.35029363,61.61087418,17783800,4,4,36,9,1998
08/09/98,63.58053961,64.91990662,62.91085611,64.91990662,14746500,8,1,37,9,1998
09/09/98,64.76233047,64.99868934,63.3047841,63.34417725,12109700,9,2,37,9,1998
10/09/98,62.04420976,62.61541042,61.01998788,62.08360291,19889300,10,3,37,9,1998
11/09/98,61.88662773,64.09264374,61.13815801,64.09264374,20379800,11,4,37,9,1998
14/09/98,64.84108716,65.83576362,64.34867307,65.19562531,10686800,14,0,38,9,1998
15/09/98,64.84112216,65.74716457,64.46688725,65.58959198,8337900,15,1,38,9,1998
16/09/98,66.02291599,66.33806118,65.01839072,66.18048859,11024900,16,2,38,9,1998
17/09/98,64.4471691,64.93958329,64.15172058,64.28959656,12945200,17,3,38,9,1998
18/09/98,64.75386875,64.77363489,63.94345709,64.57597351,7019200,18,4,38,9,1998
21/09/98,63.01443052,65.40613256,62.57957561,64.53642273,8834600,21,0,39,9,1998
22/09/98,65.46542147,65.56425212,64.61547789,65.07009888,7270100,22,1,39,9,1998
23/09/98,65.70262412,67.67923737,65.64332573,67.67923737,13688500,23,2,39,9,1998
24/09/98,67.24441405,67.56067232,65.30733217,66.01891327,11129500,24,3,39,9,1998
25/09/98,65.22823855,66.68104932,64.91198043,65.93981934,10247400,25,4,39,9,1998
28/09/98,66.61185565,67.24437179,65.93980726,66.53279114,8847800,28,0,40,9,1998
29/09/98,66.65136714,67.00715736,65.38633526,66.37464142,10618100,29,1,40,9,1998
30/09/98,65.46544709,65.97936666,64.12134975,64.3585434,7908400,30,2,40,9,1998
01/10/98,63.27141737,64.23007521,62.04591663,62.50053787,13335600,1,3,40,10,1998
02/10/98,62.54007356,63.80510665,61.49246803,63.70627594,14351800,2,4,40,10,1998
05/10/98,62.99468871,63.23188239,60.93901013,62.42147064,12807200,5,0,41,10,1998
06/10/98,63.72604652,64.06207095,61.69013374,62.36218262,12621000,6,1,41,10,1998
07/10/98,62.38194515,63.27142155,60.56346006,61.43317032,14348500,7,2,41,10,1998
08/10/98,59.81231971,61.19594904,58.3298597,61.09711838,20625000,8,3,41,10,1998
09/10/98,61.35412114,62.48079153,59.49610329,62.32266235,12708500,9,4,41,10,1998
12/10/98,63.64692304,64.16084229,63.05393929,63.23183441,9508500,12,0,42,10,1998
13/10/98,62.97495973,63.50864583,62.46103978,63.01449203,6256800,13,1,42,10,1998
14/10/98,62.57956785,64.39805182,62.52026946,63.60740662,8176900,14,2,42,10,1998
15/10/98,63.33072395,67.83740468,63.21212709,67.0269928,20541100,15,3,42,10,1998
16/10/98,67.12580222,67.52112497,66.41422128,67.04673767,16573900,16,4,42,10,1998
19/10/98,66.8490426,67.56062318,66.73044583,67.2838974,7915900,19,0,43,10,1998
20/10/98,68.03502775,68.81578998,67.10601953,67.67923737,14611600,20,1,43,10,1998
21/10/98,67.60021442,68.07460189,66.9676978,67.44208527,9178400,21,2,43,10,1998
22/10/98,67.54089948,68.60827102,67.14557668,68.45014191,8277500,22,3,43,10,1998
23/10/98,68.29201008,68.31177622,67.5408968,67.58042908,6237200,23,4,43,10,1998
26/10/98,68.13386811,68.60825535,67.54088405,68.0745697,5838600,26,0,44,10,1998
27/10/98,68.58847946,68.92450371,67.22461632,67.67923737,10089700,27,1,44,10,1998
28/10/98,67.40253982,68.01529018,67.06651543,67.56066895,5650600,28,2,44,10,1998
29/10/98,67.73856145,69.22102194,67.44206935,69.2012558,9625600,29,3,44,10,1998
30/10/98,69.65583911,70.14999234,69.26051653,69.5767746,9872800,30,4,44,10,1998
02/11/98,70.09073805,70.76278687,69.69541522,70.76278687,6501400,2,0,45,11,1998
03/11/98,70.58487994,70.72324291,70.05119421,70.24885559,6866000,3,1,45,11,1998
04/11/98,71.13831716,71.53363985,70.26860726,70.99995422,8233600,4,2,45,11,1998
05/11/98,70.54535145,72.06734419,70.28839164,71.96851349,6841500,5,3,45,11,1998
06/11/98,71.77082432,72.46263893,71.67199366,72.18591309,5224800,6,4,45,11,1998
09/11/98,72.06735808,72.26501951,71.15811549,71.67203522,6188700,9,0,46,11,1998
10/11/98,71.47436523,72.06734946,70.99997785,71.47436523,14015200,10,1,46,11,1998
11/11/98,71.98826094,72.10685774,70.77264368,70.99995422,10922400,11,2,46,11,1998
12/11/98,71.03948762,71.55340711,70.64416492,70.92089081,5457400,12,3,46,11,1998
13/11/98,70.98018515,71.61270142,70.92088675,71.61270142,5524600,13,4,46,11,1998
16/11/98,72.24525406,72.3342017,71.40519296,72.14642334,6023700,16,0,47,11,1998
17/11/98,71.88946348,73.13473051,71.47437446,72.14642334,9058900,17,1,47,11,1998
18/11/98,72.30453474,72.73938979,71.79061514,72.58126068,4567700,18,2,47,11,1998
19/11/98,72.91728356,73.31260633,72.50219466,73.21377563,5249300,19,3,47,11,1998
20/11/98,73.59923784,73.84631464,73.27309646,73.76725006,5562000,20,4,47,11,1998
23/11/98,74.30091082,75.6647743,74.10324944,75.5066452,7151300,23,0,48,11,1998
24/11/98,75.26949665,75.68458578,74.92358904,75.03230286,5323700,24,1,48,11,1998
25/11/98,75.22996435,75.38809354,74.77534292,75.03230286,4393500,25,2,48,11,1998
27/11/98,75.56594248,75.72407158,75.27933349,75.58570862,4557900,27,4,48,11,1998
30/11/98,75.27934921,75.50665984,73.45098114,73.45098114,8705400,30,0,49,11,1998
01/12/98,73.45095999,74.65669426,72.87774205,74.3997345,8950600,1,1,49,12,1998
02/12/98,74.14277211,74.57762708,73.37189285,74.18230438,7495500,2,2,49,12,1998
03/12/98,74.16252882,74.83457732,72.79866568,72.95679474,12145300,3,3,49,12,1998
04/12/98,73.76724156,74.95321008,73.68817699,74.87414551,10339500,4,4,49,12,1998
07/12/98,74.67646758,75.56594377,74.63693531,75.22991943,4290000,7,0,50,12,1998
08/12/98,74.9729702,75.74384967,74.32068757,74.89390564,10102600,8,1,50,12,1998
09/12/98,75.07183516,75.2497305,74.55791527,75.03230286,5327900,9,2,50,12,1998
10/12/98,75.1706021,75.1706021,73.82650508,73.93521881,5966600,10,3,50,12,1998
11/12/98,73.64863341,74.22185144,73.09518152,74.08348846,8198200,11,4,50,12,1998
14/12/98,73.47070726,73.62883631,71.94871521,71.94871521,9521400,14,0,51,12,1998
15/12/98,72.5417373,73.84630261,72.4429066,73.80677032,9631500,15,1,51,12,1998
16/12/98,74.08343448,74.08343448,73.213725,73.70787811,7260000,16,2,51,12,1998
17/12/98,74.14277262,75.01248256,74.02417581,74.88400269,6914700,17,3,51,12,1998
18/12/98,75.08319578,75.59882259,74.80555058,75.20218658,4802400,18,4,51,12,1998
21/12/98,75.67816594,77.00689684,75.5195115,76.25328827,8580700,21,0,52,12,1998
22/12/98,76.41192213,76.92754891,75.63848197,76.59040833,5461100,22,1,52,12,1998
23/12/98,76.90774052,78.19680786,76.66975886,78.19680786,7791000,23,2,52,12,1998
24/12/98,78.15711901,78.21661441,77.74065124,77.85964203,1507100,24,3,52,12,1998
28/12/98,78.21666001,78.25632363,77.4233876,77.66136932,4203600,28,0,53,12,1998
29/12/98,77.87949293,78.99998984,77.50268866,78.89091492,3935800,29,1,53,12,1998
30/12/98,78.65296865,79.16859578,78.07784608,78.2563324,6810700,30,2,53,12,1998
31/12/98,78.2563324,78.65296865,77.72087346,78.2563324,6790500,31,3,53,12,1998
04/01/99,78.29593144,79.46600741,77.24484624,78.07778168,9450400,4,0,1,1,1999
05/01/99,78.01833382,79.24790594,78.01833382,78.97026062,8031000,5,1,1,1,1999
06/01/99,79.84284588,81.07241778,79.80318228,80.87409973,7737700,6,2,1,1,1999
07/01/99,80.19981751,80.73527623,79.82301322,80.47746277,5504900,7,3,1,1,1999
08/01/99,81.35006348,81.54838153,79.94200534,81.07241821,6224400,8,4,1,1,1999
11/01/99,81.03274212,81.03274212,79.46602978,80.29896545,7578300,11,0,2,1,1999
12/01/99,80.1006533,80.1006533,78.53394084,78.85124969,7768800,12,1,2,1,1999
13/01/99,76.4119456,79.4065482,76.3921138,78.2959671,10810600,13,2,2,1,1999
14/01/99,78.45463876,78.63312504,76.72927132,76.92758942,11400700,14,3,2,1,1999
15/01/99,77.66134468,79.18839359,77.46302664,78.93058014,7817700,15,4,2,1,1999
19/01/99,79.51561645,79.72385039,78.37528775,79.44620514,6535100,19,1,3,1,1999
20/01/99,80.02133039,81.19140685,79.34704905,80.08082581,6534400,20,2,3,1,1999
21/01/99,79.69410707,79.86267741,77.80016972,77.95882416,6937500,21,3,3,1,1999
22/01/99,77.50266641,78.5934153,77.28451664,77.78031158,7522300,22,4,3,1,1999
25/01/99,78.23644494,78.6925763,77.3638458,78.57358551,5700300,25,0,4,1,1999
26/01/99,78.77190101,80.00147247,78.45459224,80.00147247,6047000,26,1,4,1,1999
27/01/99,80.19984067,80.35849516,78.79178215,79.06942749,7399400,27,2,4,1,1999
28/01/99,79.48586935,80.57661856,79.44620575,80.39813232,5961700,28,3,4,1,1999
29/01/99,80.81459853,81.41946853,79.58502673,81.01291656,6456800,29,4,4,1,1999
01/02/99,81.66736963,81.66736963,80.53695679,80.53695679,9426800,1,0,5,2,1999
02/02/99,80.6460306,80.73527372,79.17847711,80.04116058,9194500,2,1,5,2,1999
03/02/99,79.76350658,81.19139631,79.74367478,80.85425568,10290700,3,2,5,2,1999
04/02/99,80.83445507,80.91378231,79.18841489,79.64454651,7761100,4,3,5,2,1999
05/02/99,79.7436682,79.7436682,78.1967878,78.7322464,7516100,5,4,5,2,1999
08/02/99,79.38671001,79.38671001,78.276129,78.89091492,8528400,8,0,6,2,1999
09/02/99,78.93055573,79.00988292,77.11594622,77.12586212,8985700,9,1,6,2,1999
10/02/99,77.50267515,78.05796556,76.99696425,77.62166595,6936700,10,2,6,2,1999
11/02/99,78.09764841,80.0213335,77.74067592,79.40654755,9181800,11,3,6,2,1999
12/02/99,79.20822125,79.64452091,77.81999504,78.45461273,10676600,12,4,6,2,1999
16/02/99,79.16856893,79.7238595,77.97866058,77.97866058,6915500,16,1,7,2,1999
17/02/99,78.17693713,79.5552469,77.58198327,77.89929199,7858100,17,2,7,2,1999
18/02/99,78.17692812,78.93053626,77.56214254,78.5140686,9048900,18,3,7,2,1999
19/02/99,78.69259527,79.80317625,78.2959592,78.85124969,5312200,19,4,7,2,1999
22/02/99,78.97019753,81.05253573,78.87103856,80.95337677,10695800,22,0,8,2,1999
23/02/99,80.97322219,81.54834427,80.33860473,80.91372681,7770700,23,1,8,2,1999
24/02/99,81.13193345,81.76655136,79.32723877,79.48589325,7271000,24,2,8,2,1999
25/02/99,79.0297234,79.5056866,77.85964719,78.7322464,11633000,25,3,8,2,1999
26/02/99,79.1685252,79.22802058,77.93895391,78.41491699,9621300,26,4,8,2,1999
01/03/99,78.47444799,78.89091587,77.66134403,78.63310242,7607200,1,0,9,3,1999
02/03/99,79.00988965,79.52551644,77.62166368,77.93897247,9651500,2,1,9,3,1999
03/03/99,78.11749467,78.41497181,77.28455871,78.35547638,7881400,3,2,9,3,1999
04/03/99,78.73225999,79.63460705,78.226549,79.3470459,8256400,4,3,9,3,1999
05/03/99,80.91374138,81.31037736,80.31878739,80.94348907,10703100,5,4,9,3,1999
08/03/99,81.40953689,81.73676158,80.75508751,81.46903229,4802200,8,0,10,3,1999
09/03/99,81.3103774,82.46062177,81.07239581,81.27071381,7893400,9,1,10,3,1999
10/03/99,81.52855626,82.02435142,81.09225652,81.98468781,3950000,10,2,10,3,1999
11/03/99,82.30200316,83.25392994,81.78637615,82.8969574,6583700,11,3,10,3,1999
12/03/99,83.13492974,83.15476155,82.00451681,82.10367584,5286500,12,4,10,3,1999
15/03/99,82.46061607,83.29355159,82.1829709,83.27371979,5394400,15,0,11,3,1999
16/03/99,83.21424961,83.55139028,82.79778173,82.95643616,4547500,16,1,11,3,1999
17/03/99,82.93660509,83.09525952,82.26232375,82.59946442,4524100,17,2,11,3,1999
18/03/99,82.36148715,84.00752699,82.34165535,83.92819977,3506300,18,3,11,3,1999
19/03/99,84.1715219,84.37032096,82.5016098,82.5016098,5526700,19,4,11,3,1999
22/03/99,82.74014888,83.0781072,82.3326109,82.66062927,4603800,22,0,12,3,1999
23/03/99,82.26306103,82.40222039,79.96693161,80.27507019,9713800,23,1,12,3,1999
24/03/99,80.69253237,80.90127136,79.91721609,80.73229218,6280900,24,2,12,3,1999
25/03/99,81.46787879,82.38235474,81.26907967,82.38235474,6639600,25,3,12,3,1999
26/03/99,81.82568663,82.1437651,81.2491694,81.78592682,6159700,26,4,12,3,1999
29/03/99,82.16364498,83.614878,82.16364498,83.43595886,5863900,29,0,13,3,1999
30/03/99,82.66063784,83.47571387,82.422079,82.99859619,5401400,30,1,13,3,1999
31/03/99,83.43596819,83.72422683,81.62689668,81.66665649,7413600,31,2,13,3,1999
01/04/99,82.50160743,82.50160743,81.50761216,82.28292847,7683600,1,3,13,4,1999
05/04/99,83.2967697,84.35040426,82.85941196,84.23112488,5791100,5,0,14,4,1999
06/04/99,84.09199598,84.59893354,83.43595913,84.03235626,5381300,6,1,14,4,1999
07/04/99,84.41006106,84.84741889,83.57510521,84.70825958,6248600,7,2,14,4,1999
08/04/99,84.72817177,85.84144667,84.15165442,85.78180695,5909100,8,3,14,4,1999
09/04/99,85.52336281,86.19927967,84.9866053,85.80168152,4365800,9,4,14,4,1999
12/04/99,84.90707696,86.77578809,84.74803772,86.71614838,8213200,12,0,15,4,1999
13/04/99,86.67641598,86.81557536,85.56314091,86.15953827,10071400,13,1,15,4,1999
14/04/99,86.55709041,86.55709041,84.41006106,84.70825958,11551700,14,2,15,4,1999
15/04/99,84.88721073,84.96673037,83.33657784,84.39021301,11150000,15,3,15,4,1999
16/04/99,84.54926908,84.54926908,83.45587388,83.67455292,6476200,16,4,15,4,1999
19/04/99,84.41010575,85.58302055,81.66667791,82.38235474,12487200,19,0,16,4,1999
20/04/99,82.5811358,83.45585173,82.06425821,83.41609192,9049600,20,1,16,4,1999
21/04/99,83.37633278,86.2787993,82.95885472,85.80168152,5772200,21,2,16,4,1999
22/04/99,85.96070057,86.75589669,85.49352285,86.61673737,6897400,22,3,16,4,1999
23/04/99,86.43782347,86.99446079,85.88118615,86.39806366,4593100,23,4,16,4,1999
26/04/99,86.83544084,87.03423993,86.17940386,86.89508057,3606500,26,0,17,4,1999
27/04/99,87.23298042,87.47153916,86.41790471,87.3125,5147200,27,1,17,4,1999
28/04/99,86.79568314,87.31256078,85.88120733,86.11976624,5544300,28,2,17,4,1999
29/04/99,86.23900783,86.55708623,85.12573341,85.46369171,9824300,29,3,17,4,1999
30/04/99,85.94084367,86.27880211,83.65465421,84.76792908,10991900,30,4,17,4,1999
03/05/99,84.8871894,86.417942,84.66851046,86.31854248,10709700,3,0,18,5,1999
04/05/99,85.96069128,86.3980491,84.68837763,85.08597565,10509300,4,1,18,5,1999
05/05/99,85.20527973,85.92095637,83.87332599,85.76191711,10032300,5,2,18,5,1999
06/05/99,85.52335078,85.96070869,84.21127706,85.23509216,13507200,6,3,18,5,1999
07/05/99,85.56307856,85.96067651,84.88716205,85.88115692,8680700,7,4,18,5,1999
10/05/99,85.78177662,86.33841387,84.94682074,85.45375824,5580100,10,0,19,5,1999
11/05/99,86.07998363,87.07397883,85.70226546,86.31854248,7000600,11,1,19,5,1999
12/05/99,86.3583117,87.29266728,83.65464448,86.99446869,13865800,12,2,19,5,1999
13/05/99,87.31256791,87.78968577,87.03424916,87.37220764,4485700,13,3,19,5,1999
14/05/99,85.60284004,86.43779574,84.92692351,85.10584259,8370100,14,4,19,5,1999
17/05/99,85.00645774,85.55315502,84.21126169,85.36429596,6268100,17,0,20,5,1999
18/05/99,85.58300236,85.87126102,84.370328,85.20528412,8218600,18,1,20,5,1999
19/05/99,85.5432374,85.88119581,84.76792105,85.82155609,5052400,19,2,20,5,1999
20/05/99,85.96073217,86.25893082,85.28481522,85.30469513,4670400,20,3,20,5,1999
21/05/99,85.32456576,85.6824041,84.35045026,84.82756805,6418200,21,4,20,5,1999
24/05/99,85.14564387,85.14564387,82.94891409,83.41609192,7952000,24,0,21,5,1999
25/05/99,83.57512767,84.19140478,81.70641644,82.06425476,15406400,25,1,21,5,1999
26/05/99,82.26305262,83.33656756,81.48773627,82.97872925,12575900,26,2,21,5,1999
27/05/99,82.6010029,82.87932156,81.42808854,81.78592682,14515400,27,3,21,5,1999
28/05/99,82.06425161,83.17752634,81.80581284,82.82962799,8748000,28,4,21,5,1999
